id,name,genres
37972,Hoshiai no Sora,"Slice of Life, Sports, Drama, School"
37975,Piano no Mori (TV) 2nd Season,"Comedy, Drama, Music, School, Seinen"
37976,Zombieland Saga,"Comedy, Music, Supernatural"
37979,Mahou Shoujo Tokushusen Asuka,"Action, Drama, Magic, Military, Seinen"
37980,Youkoso Japari Park,"Adventure, Comedy, Fantasy"
37982,Domestic na Kanojo,"Drama, Romance, School, Shounen"
37983,Nekopara: Koneko no Hi no Yakusoku,"Comedy, Romance"
37985,Aggressive Retsuko (ONA) 2nd Season,"Comedy, Slice of Life"
37988,Uchuu Senkan Tiramisù II,"Comedy, Mecha, Sci-Fi, Slice of Life, Space"
37989,Golden Kamuy 2nd Season,"Action, Adventure, Historical, Seinen"
37990,Gurazeni Season 2,"Comedy, Sports, Drama, Seinen"
37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,"Action, Adventure, Shounen"
37992,Jingai-san no Yome,"Comedy, Romance, Fantasy, Josei"
37993,Watashi ni Tenshi ga Maiorita!,"Slice of Life, Comedy, Shoujo Ai"
37994,B: The Beginning Succession,"Action, Mystery, Police, Psychological, Supernatural, Thriller"
37998,Girly Air Force,"Action, Sci-Fi"
37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,"Comedy, Psychological, Romance, School, Seinen"
38000,Kimetsu no Yaiba,"Action, Demons, Historical, Shounen, Supernatural"
38003,Bungou Stray Dogs 3rd Season,"Action, Mystery, Seinen, Super Power, Supernatural"
38004,Strike Witches: 501 Butai Hasshin Shimasu!,"Military, Sci-Fi, Comedy, Shounen"
38005,Strike Witches: Road to Berlin,"Action, Military, Sci-Fi, Magic, Ecchi"
38009,Re:Stage! Dream Days♪,"Music, School, Slice of Life"
38019,"15-sai, Kyou kara Dousei Hajimemasu.","Drama, Romance, Shoujo"
38020,Beatless Final Stage,"Action, Drama, Romance, Sci-Fi"
38022,Monster Strike The Animation,"Action, Game, Fantasy"
38023,Lipton #watashitolipton,Slice of Life
38024,Monster Strike The Animation Episode 0,"Action, Game, Fantasy"
38026,Ookami to Koushinryou VR,"Adventure, Historical, Fantasy"
38028,Green Dakara x Mirai no Mirai,Music
38045,"""Calpis"" Hakkou Monogatari",Historical
38058,Oi-san to 40 no Monogatari,Slice of Life
38059,Namakura Gatana: Kunoichi-hen,"Ecchi, Samurai"
38062,Endro~!,"Fantasy, Magic, Slice of Life"
38063,Oshiego ni Kyouhaku Sareru no wa Hanzai Desu ka?,School
38066,Fin-tan to Sauna ni Nyuurou,Slice of Life
38067,Harukana Receive: Yokoku,Sports
38068,Poputepipikku Kinen,"Parody, Sports"
38069,Yi Kong Zhi Dian,"Adventure, Kids, Sports"
38070,Kkoma Bus Tayo,"Cars, Kids"
38071,Kkoma Bus Tayo 2,"Cars, Kids"
38072,Kkoma Bus Tayo 3,"Cars, Kids"
38074,Kkoma Bus Tayo 4,"Cars, Kids"
38075,Titipo Titipo,"Cars, Kids"
38080,Kono Oto Tomare!,"Drama, Music, Romance, School, Shounen"
38083,Ken En Ken: Aoki Kagayaki,"Action, Adventure, Demons, Magic, Martial Arts, Fantasy"
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,"Action, Supernatural, Magic, Fantasy"
38089,"Okoshiyasu, Chitose-chan","Slice of Life, Comedy, Josei"
38091,Hachigatsu no Cinderella Nine (TV),"School, Sports"
38096,Ensemble Girls!!,Music
38098,Mix,"Drama, Romance, School, Shounen, Sports"
38100,Holiday Love: Fuufukan Renai,"Drama, Romance"
38101,5-toubun no Hanayome,"Harem, Comedy, Romance, School, Shounen"
38112,Tales of Puppet,"Comedy, Parody, Fantasy"
38117,Zhu Zhu Xia: Da Nao Huang Gong,"Sci-Fi, Super Power, Kids"
38119,Zhu Zhu Xia: Wu Xia 2008,"Sci-Fi, Historical, Sports, Super Power, Kids"
38120,Zhu Zhu Xia: Yong Chuang Weilai Cheng,"Sci-Fi, Sports, Super Power, Kids, School"
38121,Bai Bian Zhu Zhu Xia,"Sci-Fi, Super Power, Kids, Fantasy"
38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.","Slice of Life, Comedy"
38150,Namu Amida Butsu!: Rendai Utena,Fantasy
38157,Circlet Princess,"Action, School, Sci-Fi, Sports"
38161,Kabukichou Sherlock,"Mystery, Comedy, Drama"
38162,Rinshi!! Ekoda-chan,"Slice of Life, Comedy, Seinen"
38163,Iya na Kao sare nagara Opantsu Misete Moraitai 2,Ecchi
38181,Chainsaw Bunny,"Comedy, Horror, Supernatural, Thriller"
38186,Bokutachi wa Benkyou ga Dekinai,"Harem, Comedy, Romance, School, Shounen"
38199,Bermuda Triangle: Colorful Pastrale,"Music, Fantasy"
38203,The iDOLM@STER SideM: Wake Atte Mini!,"Slice of Life, Comedy"
38212,"Shuudengo, Capsule Hotel de, Joushi ni Binetsu Tsutawaru Yoru.","Ecchi, Josei, Romance"
38217,"Wei, Kanjian Erduo La!","Slice of Life, Comedy, Shounen Ai"
38220,Ze Tian Ji 4th Season,"Action, Adventure, Fantasy"
38226,Choukadou Girl ⅙,"Comedy, Romance, Seinen"
38235,Inazuma Eleven: Orion no Kokuin,Sports
38250,Xiao Lu He Xiao Lan,"Game, Sci-Fi, Slice of Life, Comedy, Drama, Magic, School, Shounen Ai"
38251,"Sono Toki, Kanojo wa.","Drama, Romance"
38254,Hashiri Tsuzukete Yokattatte.,"Drama, Slice of Life"
38256,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV),"Psychological, Drama, Magic, Thriller"
38262,Pingu in the City (2018),"Slice of Life, Comedy, Kids"
38268,Hangyakusei Million Arthur 2nd Season,"Action, Adventure, Magic, Fantasy"
38276,Houkago Saikoro Club,"Game, Comedy, School, Shounen"
38284,Devidol!,Comedy
38285,Zuori Qing Kong Pilot,"Drama, Romance, School, Slice of Life"
38290,Tokyo Cosmo,"Slice of Life, Fantasy"
38295,Joshikausei,"Comedy, School, Slice of Life"
38297,"Maou-sama, Retry!","Action, Adventure, Fantasy"
38301,Kouya no Kotobuki Hikoutai,"Action, Military, Adventure"
38302,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,"Slice of Life, Comedy, School, Josei"
38325,Hitori no Shita: The Outcast Fanwai Pian,"Action, Super Power, Supernatural, Martial Arts, Seinen"
38328,Azur Lane,"Action, Military, Sci-Fi"
38331,Stand My Heroes: Piece of Truth,"Mystery, Romance, Josei"
38337,Gochuumon wa Usagi Desu ka? Bloom,"Slice of Life, Comedy"
38346,And2! And2!,"Music, Slice of Life"
38348,Gift±,"Horror, Seinen"
38361,Tales of Crestoria,"Game, Fantasy"
38363,Ohayou Hakushon Daimaou,"Comedy, Parody"
38367,Nora to Oujo to Noraneko Heart: Nora Fuku Ekichou Shuunin-shiki,Comedy
38378,Lei Su Deng Shandian Chong Xian 2,"Cars, Kids"
38379,Lei Su Deng Shandian Chong Xian 3,"Cars, Kids"
38383,Jashin-chan Dropkick Episode 12,"Comedy, Supernatural"
38386,Koukyousei Million Arthur,"Game, Music, Fantasy"
38389,He Wei Dao x Re:Cong Ling Kaishi de Yi Shijie Shenghuo,Fantasy
38390,Chuubyou Gekihatsu Boy,"Comedy, School"
38395,Otona no Bouguya-san,"Comedy, Ecchi, Fantasy"
38397,Nande Koko ni Sensei ga!?,"Comedy, Ecchi, School, Seinen"
38398,Din Dong Specials,"Comedy, Parody"
38407,Ishii Hiroyuki x Saitou Souma Essay-shuu,Space
38408,Boku no Hero Academia 4th Season,"Action, Comedy, Super Power, School, Shounen"
38409,Cike Wu Liuqi,"Action, Mystery, Comedy, Super Power, Drama, Romance, Martial Arts"
38410,Cike Wu Liuqi Fanwai,"Action, Mystery, Comedy, Super Power, Drama, Romance, Martial Arts"
38412,Qing Chi Hong Xiaodou Ba!,"Slice of Life, Comedy"
38413,Arad: Suming Zhi Men,"Action, Adventure, Fantasy"
38433,God Eater Reso Nantoka Gekijou: Episode EX,"Fantasy, Military, Parody, Sci-Fi"
38435,Yao Shen Ji Zhi Ying Yao Pian,"Action, Adventure, Demons, Romance, Martial Arts, Fantasy"
38436,Doupo Cangqiong 3rd Season,"Action, Adventure, Demons, Supernatural, Romance, Martial Arts, Fantasy"
38444,God Eater Resonant Ops,"Fantasy, Game, Military, Music, Sci-Fi"
38446,Larva Island,"Comedy, Kids"
38449,Choujigen Kakumei Anime: Dimension High School,School
38450,Mo Dao Zu Shi 2nd Season,"Action, Mystery, Historical, Supernatural"
38456,Megane no Mahou,Drama
38467,Wu Geng Ji 3rd Season,"Action, Historical, Supernatural, Martial Arts, Fantasy"
38469,Hanasaku Kizuna no Romantan,"Action, Adventure, Drama, Fantasy"
38471,Idol Fantasy,"Game, Music"
38472,Isekai Quartet,"Comedy, Fantasy, Parody"
38473,Itsuka Aeru Kimi ni,"Romance, Sci-Fi"
38476,Heya Camp△,"Slice of Life, Comedy"
38480,Toaru Kagaku no Accelerator,"Super Power, Supernatural, Fantasy, School"
38481,Toaru Kagaku no Railgun T,"Action, Sci-Fi, Super Power"
38483,Ore wo Suki nano wa Omae dake ka yo,"Harem, Comedy, Romance, School"
38485,Readyyy!,Music
38490,Xixing Ji,"Action, Adventure, Historical, Martial Arts, Fantasy"
38491,Xing Chen Bian,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy"
38497,"Watashi no Na wa Outafukuko: Chiisana Shiawase wo, Chikyuu no Shiawase ni.",Historical
38505,Kunchi,Dementia
38511,Oniwa no Soto,Dementia
38520,Inko Colors the Animation,Adventure
38524,Shingeki no Kyojin Season 3 Part 2,"Action, Drama, Fantasy, Military, Mystery, Shounen, Super Power"
38525,Chuldong! Super Wings,"Adventure, Cars, Kids"
38526,Chuldong! Super Wings 2,"Adventure, Cars, Kids"
38528,Quanzhi Fashi III,"Action, Magic, Fantasy, School"
38529,Rifle Is Beautiful,"Slice of Life, Comedy, School"
38533,Huyao Xiao Hongniang: Zhu Ye,"Comedy, Historical, Supernatural, Drama, Romance"
38534,Huoli Shaonian Wang 3,"Game, Kids"
38535,Huoli Shaonian Wang 3: Xuji,"Game, Kids"
38536,Hitori no Shita: The Outcast 3rd Season,"Action, Mystery, Super Power, Psychological, Supernatural, Drama, Martial Arts"
38537,Huoli Shaonian Wang zhi You Quan Yingxiong,"Game, Kids, Magic, Super Power"
38538,Huoli Shaonian Wang zhi Chuanqi Zaixian: Xuji,"Adventure, Fantasy, Game, Kids, Magic"
38544,Egao no Daika,"Military, Slice of Life, Drama, Fantasy, Mecha"
38545,Han Solo/Star Wars Story,Sci-Fi
38549,TV Yarou Nanaana,"Adventure, Comedy"
38554,Aoku Tsuzuku Pass,Sports
38555,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,"Comedy, Drama, Romance, Fantasy, School"
38556,Wo Shi Jiang Xiaobai 2nd Season,"Drama, Music, Romance, Slice of Life"
38560,Sylvanian Families: Mini Story 2nd Season,"Slice of Life, Kids"
38572,Assassins Pride,Fantasy
38573,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka?,"Adventure, Comedy, Fantasy"
38578,Star☆Twinkle Precure,"Action, Magic, Fantasy, Shoujo"
38606,Zhen Hun Jie Recaps,"Action, Supernatural"
38610,Tejina-senpai,"Comedy, Ecchi, School, Seinen"
38611,Power Battle Watch Car,"Cars, Kids"
38612,Power Battle Watch Car Season 2,"Cars, Kids"
38616,Ganbare Chibi Godzilla,Kids
38619,Joshikousei no Mudazukai,"Comedy, School"
38622,Aware! Meisaku-kun: Ito-Yokado no Randsell,"Comedy, Kids, Parody, School"
38624,Tanuki to Kitsune: Dai 5-kan Hatsubai Kinen Animation,Comedy
38628,Hero Mask,"Action, Mystery, Police, Sci-Fi"
38631,Kkoma Bus Tayo 5,"Cars, Kids"
38632,Honda-san x Taka no Tsume,"Comedy, Parody"
38656,Darwin's Game,"Action, Sci-Fi, Mystery, Super Power, Shounen"
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,"Action, Adventure, Comedy, Fantasy"
38663,Mushikago no Cagaster,"Action, Sci-Fi, Drama"
38664,Final Fantasy XV: Episode Ardyn - Prologue,Action
38668,Dorohedoro,"Action, Comedy, Horror, Magic, Fantasy, Seinen"
38669,Tsukiuta. The Animation 2,Music
38670,Actors: Songs Connection,"Music, School"
38671,Enen no Shouboutai,"Action, Supernatural, Shounen"
38673,Mini Toji,"Action, Comedy, Fantasy"
38674,Higashi Asia Bunka Toshi 2019 Toshima,Slice of Life
38677,Guomin Laogong Dai Huijia 4th Season,"Drama, Romance"
38678,Kimi no Matsu Mirai (Basho) e,"Sci-Fi, Slice of Life"
38680,Fruits Basket 1st Season,"Comedy, Drama, Romance, Shoujo, Slice of Life, Supernatural"
38681,God Eater 3,"Action, Game, Music"
38685,Mahou Shoujo Liese Prettia,Magic
38688,Meng Ta: Xue Mi Cheng,"Action, Adventure, Mystery, Supernatural, Fantasy"
38691,Dr. Stone,"Sci-Fi, Adventure, Shounen"
38693,Overlord: Ple Ple Pleiades - Clementine Toubou-hen,"Action, Comedy, Magic, Fantasy"
38707,RobiHachi,"Adventure, Comedy, Sci-Fi, Space"
38712,A Log Day of Timbre,Dementia
38719,Fight League: Gear Gadget Generators,"Action, Sci-Fi, Mecha"
38727,Een,Dementia
38731,Diamond no Ace: Act II,"Comedy, Sports, School, Shounen"
38735,7 Seeds,"Adventure, Drama, Mystery, Psychological, Romance, Sci-Fi, Shoujo"
38738,Kensaku to Enjin no Christmas,Kids
38741,Xue Ying Ling Zhu,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy"
38742,Da Li Si Rizhi,"Action, Mystery, Comedy, Historical, Demons, Martial Arts"
38744,Hangyakusei Million Arthur PV,"Action, Adventure, Fantasy"
38753,Araburu Kisetsu no Otome-domo yo.,"Comedy, Drama, Romance, School, Shounen"
38759,Sewayaki Kitsune no Senko-san,"Slice of Life, Comedy, Supernatural, Romance"
38766,Roll,Cars
38767,Cinderella Girls Gekijou: Climax Season,"Slice of Life, Comedy"
38777,Jujutsu Kaisen,Shounen
38778,Midara na Ao-chan wa Benkyou ga Dekinai,"Comedy, Romance, Ecchi, Shounen"
38783,Ikebukuro PR Anime,Fantasy
38785,Kensaku to Enjin no Happy Birthday,Kids
38786,Kensaku to Enjin no Atarashii Tomodachi: Query Toujou!,Kids
38787,Senryuu Shoujo,"Slice of Life, Comedy, School, Shounen"
38790,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,"Action, Game, Sci-Fi, Adventure, Comedy, Fantasy"
38797,"Papa datte, Shitai",Shounen Ai
38799,Koukaku Kidoutai: SAC_2045,"Action, Military, Sci-Fi, Police, Mecha, Seinen"
38803,Anima Yell! Ouen Douga,"Comedy, School"
38804,Kiratto Pri☆chan Season 2,"Music, Slice of Life, Comedy, Magic, Shoujo"
38805,Holiday Advent Calendar 2018,Music
38814,Nobunaga-sensei no Osanazuma,"Comedy, Ecchi, Harem, Romance, School"
38815,Aggressive Retsuko: We Wish You a Metal Christmas,"Slice of Life, Comedy"
38821,Wedding Park,Romance
38824,Baby I Love You Daze,"Music, Romance"
38830,"Hachi-nan tte, Sore wa Nai deshou!","Action, Fantasy"
38835,Umayon,"Slice of Life, Comedy, Sports"
38837,Puso Ni Comi,"Action, Game, Sci-Fi, Comedy, Parody, School"
38843,Shironeko Project: Zero Chronicle,"Action, Adventure, Magic, Fantasy"
38851,Virtual-san wa Miteiru,"Comedy, Music"
38853,Ex-Arm,"Action, Sci-Fi, Ecchi, Seinen"
38857,Neko no Nyagh: Nya Misérables,"Game, Kids"
38860,Bakumatsu: Crisis,"Action, Historical, Samurai"
38881,Jimoto ga Japan,"Slice of Life, Comedy, Shounen"
38883,Haikyuu!!: To the Top,"Comedy, Sports, Drama, School, Shounen"
38889,Kono Oto Tomare! 2nd Season,"Drama, Music, Romance, School, Shounen"
38891,Sora no Method: Mou Hitotsu no Negai,"Slice of Life, Comedy, Fantasy, School"
38899,Nissin Men-nashi Donbei x Himote House,Comedy
38902,Prison Lab,"Horror, Psychological"
38907,Yasashii Akuma,"Demons, Kids"
38909,Infinite Dendrogram,"Game, Fantasy"
38916,Battle Spirits: Saga Brave,"Game, Military, Sci-Fi, Adventure, Demons"
38917,Tong Ling Fei,"Comedy, Historical, Drama, Romance"
38918,Shao Nian Ge Xing,"Action, Adventure, Mystery, Historical, Martial Arts"
38920,Kochouki: Wakaki Nobunaga,"Action, Historical, Drama, Samurai"
38923,Sinbi Apateu: Ghost Ball Bimil,"Action, Mystery, Kids"
38924,Nekopara,"Slice of Life, Comedy"
38932,Oyako wa Tsudzuku yo,Slice of Life
38935,Miru Tights,"Ecchi, School"
38940,Cop Craft,"Action, Fantasy, Magic, Police, Sci-Fi"
38957,Shake-chan,Comedy
38959,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,"Fantasy, Mystery, Supernatural"
38976,Uneasiness and Triangle,"Music, Dementia"
38977,On the Table,"Music, Dementia"
38990,Chuan Shu Zijiu Zhinan,"Historical, Demons, Supernatural, Drama"
38992,Rikei ga Koi ni Ochita no de Shoumei shitemita.,"Comedy, Romance"
38993,Karakai Jouzu no Takagi-san 2,"Slice of Life, Comedy, Romance, School, Shounen"
39011,Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu Episode 0,"Comedy, Parody, Fantasy"
39017,Kyokou Suiri,"Mystery, Demons, Supernatural, Romance, Shounen"
39018,"Right Places: Sono Toki, Boku no Irubeki Basho","Fantasy, Supernatural"
39022,Ling Feng Zhe,"Slice of Life, Historical, Drama, Romance"
39024,Wu Dong Qian Kun,"Action, Adventure, Historical, Martial Arts, Fantasy"
39026,Dumbbell Nan Kilo Moteru?,"Comedy, Ecchi, Slice of Life, Sports"
39027,Aru Otoko no Ikikata,Historical
39030,Hataage! Kemono Michi,"Comedy, Fantasy, Shounen"
39035,Lux Straight & Beauty Massugu Ikiru,"Sci-Fi, Slice of Life"
39038,Anon Sentai Ranger 5,"Music, Parody, Super Power"
39039,Duel Masters!!,"Action, Adventure, Comedy, Shounen"
39040,Kedama no Gonjirou,"Action, Adventure, Comedy, Fantasy, Shounen"
39049,Jashin-chan Dropkick',"Comedy, Supernatural"
39056,Mirai Koushi Harima SACLA NEX RAY,"Sci-Fi, Music"
39057,A New Journey,"Action, Game"
39063,Fairy Gone,"Action, Demons, Fantasy, Magic, Supernatural"
39067,Tales of the Rays: Everlasting Destiny,"Game, Fantasy"
39071,Machikado Mazoku,"Slice of Life, Comedy, Magic"
39078,Aikatsu Friends!: Kagayaki no Jewel,"Music, Slice of Life, School, Shoujo"
39080,Ling Jian Zun,"Action, Adventure, Romance, Martial Arts, Fantasy"
39121,Hong Mao Lan Tu: Chuang Taikong,Kids
39129,Hong Mao Lan Tu: Qi Xia Chuan,Kids
39130,Hong Mao Lan Tu: A Muxing,Kids
39131,Hong Mao Lan Tu: Zhang Jian Zou Tianya,Kids
39135,Hong Mao Lan Tu: Yongzhe Guilai,Kids
39141,Hua Jiang Hu Zhi Bu Liang Ren 3rd Season,"Historical, Drama, Romance, Martial Arts, Fantasy"
39178,Doupo Cangqiong 2nd Season Specials,"Action, Adventure, Demons, Fantasy"
39179,In the Sea and near a Girl.,"Dementia, Music"
39180,"On a Forest, in the Air",Dementia
39183,Super Shiro,Kids
39184,A3! Season Spring & Summer,"Slice of Life, Drama"
39188,Xie Wang Zhui Qi,"Action, Comedy, Drama, Romance, Martial Arts, Fantasy"
39191,Wan Jie Shen Zhu,"Adventure, Fantasy"
39194,Shin Chuuka Ichiban!,"Comedy, Shounen"
39195,Beastars,"Slice of Life, Psychological, Drama, Shounen"
39196,Mairimashita! Iruma-kun,"Comedy, Demons, Supernatural, Fantasy, School, Shounen"
39197,Karrimor Mountain Club,"Adventure, Slice of Life"
39198,Kanata no Astra,"Sci-Fi, Adventure, Space, Shounen"
39199,Katsute Kami Datta Kemono-tachi e,"Action, Drama, Fantasy, Military, Shounen"
39207,Oned,Music
39217,Mijikamon Episode 0,Comedy
39221,Bem,"Action, Demons, Supernatural"
39223,Fei Ren Xueyuan,"Action, Game"
39230,Qing Chi Hong Xiaodou Ba! 2nd Season,"Slice of Life, Comedy"
39231,Qiang Shen Ji,"Action, Sci-Fi"
39244,Cardfight!! Vanguard: Zoku Koukousei-hen,"Action, Game, Shounen"
39264,Da Yu Hai Tang,"Adventure, Drama, Romance, Supernatural"
39277,Youkai Watch!,"Comedy, Demons, Kids, Supernatural"
39282,Beyblade Burst Gachi,"Action, Sci-Fi, Adventure, Sports, Shounen"
39286,112 Sabsections of Skyline,Music
39290,Children,"Dementia, Psychological, Drama"
39292,Princess Connect! Re:Dive,"Action, Adventure, Comedy, Fantasy"
39298,Shi Huang Zhi Shen,"Action, Comedy"
39305,Gakufu no Rakugakichou,Music
39324,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.","Fantasy, Slice of Life"
39325,Otona no Bouguya-san (Rimen),"Comedy, Ecchi, Fantasy"
39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,"Comedy, Ecchi, Harem, Romance, School"
39334,Beyond Creation,"Fantasy, Magic"
39335,The Lamp Man,"Fantasy, Mystery"
39337,Araiya-san!: Ore to Aitsu ga Onnayu de!?,"Comedy, Ecchi, Romance"
39339,Osomatsu-san Movie: Gekijou Koukai Kinen - Original Tanpen Gekijou,"Comedy, Parody"
39355,Radiant 2nd Season,"Action, Adventure, Magic, Fantasy"
39356,Neko Neko Nihonshi 4th Season,"Historical, Parody, Kids, Samurai"
39380,"Wei, Kanjian Erduo La! 2","Slice of Life, Comedy, Shounen Ai"
39388,Koisuru Asteroid,"Slice of Life, Comedy, School"
39415,Donbei x Kemurikusa,Fantasy
39416,Kemurikusa (2018),"Sci-Fi, Fantasy"
39417,Granbelm,"Fantasy, Magic, Mecha"
39419,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,"Action, Adventure, Comedy, Historical, Martial Arts"
39421,Yichang Shengwu Jianwenlu,"Supernatural, Vampire"
39431,Larva Island Season 2,"Comedy, Kids"
39448,Hisone to Maso-tan Digest Douga,Comedy
39456,Sounan Desu ka?,"Adventure, Comedy, Seinen"
39457,Shounen Ashibe: Go! Go! Goma-chan 4,"Slice of Life, Comedy, Seinen"
39463,Gleipnir,"Action, Mystery, Supernatural, Ecchi, Seinen"
39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,"Slice of Life, Fantasy"
39469,Tsugu Tsugumomo,"Action, Comedy, Supernatural, Ecchi, School, Seinen"
39490,Soba e,"Music, Fantasy"
39491,Psycho-Pass 3,"Action, Sci-Fi, Police, Psychological"
39498,Asobuild Concept Video,"Game, Slice of Life, Sports"
39506,Phantasy Star Online 2: Episode Oracle,"Action, Sci-Fi, Space"
39519,Dragon's Dogma,"Action, Adventure, Fantasy"
39523,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,Fantasy
39527,Try Knights,"Sports, School, Josei"
39531,Kuutei Dragons,"Adventure, Fantasy, Seinen"
39533,Given,"Drama, Music, Romance, Shounen Ai, Slice of Life"
39534,Jibaku Shounen Hanako-kun,"Comedy, School, Shounen, Supernatural"
39535,Mushoku Tensei: Isekai Ittara Honki Dasu,"Drama, Magic, Fantasy"
39539,No Guns Life,"Action, Sci-Fi, Drama, Seinen"
39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,"Slice of Life, Comedy, Drama, Romance, School"
39551,Tensei shitara Slime Datta Ken 2nd Season,"Comedy, Fantasy"
